problem_id,split,language,difficulty,difficulty_source,membership
shell/46,train_problems,shell,easy,level_propagated,gen+expl+compl
shell/47,train_problems,shell,easy,level_propagated,gen+expl+compl
shell/48,train_problems,shell,easy,level_propagated,gen+expl+compl
shell/49,train_problems,shell,easy,level_propagated,gen+expl+compl
shell/50,train_problems,shell,easy,level_propagated,gen+expl+compl
sql/1,train_problems,sql,easy,derived_proxy,expl+compl
sql/2,train_problems,sql,middle,derived_proxy,expl+compl
sql/3,train_problems,sql,middle,derived_proxy,expl+compl
sql/4,train_problems,sql,middle,derived_proxy,expl+compl
sql/5,train_problems,sql,hard,derived_proxy,expl+compl
sql/6,train_problems,sql,hard,derived_proxy,expl+compl
sql/7,train_problems,sql,hard,derived_proxy,expl+compl
sql/8,train_problems,sql,hard,derived_proxy,expl+compl
sql/9,train_problems,sql,easy,derived_proxy,expl+compl
sql/10,train_problems,sql,middle,derived_proxy,expl+compl
sql/11,train_problems,sql,easy,derived_proxy,expl+compl
sql/12,test_problems,sql,middle,derived_proxy,expl+compl
sql/13,train_problems,sql,hard,derived_proxy,expl+compl
sql/14,train_problems,sql,hard,derived_proxy,expl+compl
sql/15,test_problems,sql,hard,derived_proxy,expl+compl
sql/16,train_problems,sql,hard,derived_proxy,expl+compl
sql/17,train_problems,sql,easy,derived_proxy,expl+compl
sql/18,train_problems,sql,easy,derived_proxy,expl+compl
sql/19,train_problems,sql,easy,derived_proxy,expl+compl
sql/20,train_problems,sql,easy,derived_proxy,expl+compl
sql/21,train_problems,sql,easy,derived_proxy,expl+compl
sql/22,train_problems,sql,easy,derived_proxy,expl+compl
sql/23,test_problems,sql,easy,derived_proxy,expl+compl
sql/24,test_problems,sql,easy,derived_proxy,expl+compl
sql/25,test_problems,sql,middle,derived_proxy,expl+compl
sql/26,train_problems,sql,middle,derived_proxy,expl+compl
sql/27,train_problems,sql,middle,derived_proxy,expl+compl
sql/28,train_problems,sql,middle,derived_proxy,expl+compl
sql/29,train_problems,sql,hard,derived_proxy,expl+compl
sql/30,train_problems,sql,hard,derived_proxy,expl+compl
sql/31,test_problems,sql,hard,derived_proxy,expl+compl
sql/32,train_problems,sql,hard,derived_proxy,expl+compl
sql/33,train_problems,sql,middle,derived_proxy,expl+compl
sql/34,train_problems,sql,hard,derived_proxy,expl+compl
sql/35,train_problems,sql,middle,derived_proxy,expl+compl
sql/36,train_problems,sql,middle,derived_proxy,expl+compl
sql/37,train_problems,sql,easy,derived_proxy,expl+compl
sql/38,test_problems,sql,easy,derived_proxy,expl+compl
sql/39,train_problems,sql,easy,derived_proxy,expl+compl
sql/40,train_problems,sql,easy,derived_proxy,expl+compl
sql/41,train_problems,sql,middle,derived_proxy,expl+compl
sql/42,train_problems,sql,middle,derived_proxy,expl+compl
sql/43,train_problems,sql,middle,derived_proxy,expl+compl
sql/44,train_problems,sql,middle,derived_proxy,expl+compl
sql/45,train_problems,sql,middle,derived_proxy,expl+compl
sql/46,test_problems,sql,middle,derived_proxy,expl+compl
sql/47,test_problems,sql,middle,derived_proxy,expl+compl
sql/48,train_problems,sql,middle,derived_proxy,expl+compl
sql/49,train_problems,sql,hard,derived_proxy,expl+compl
sql/50,train_problems,sql,hard,derived_proxy,expl+compl
sql/51,test_problems,sql,hard,derived_proxy,expl+compl
sql/52,train_problems,sql,hard,derived_proxy,expl+compl
sql/53,train_problems,sql,easy,derived_proxy,expl+compl
sql/54,train_problems,sql,easy,derived_proxy,expl+compl
sql/55,test_problems,sql,easy,derived_proxy,expl+compl
sql/56,train_problems,sql,easy,derived_proxy,expl+compl
sql/57,train_problems,sql,hard,derived_proxy,expl+compl
sql/58,train_problems,sql,hard,derived_proxy,expl+compl
sql/59,test_problems,sql,hard,derived_proxy,expl+compl
swift/1,train_problems,swift,easy,level_propagated,gen+expl+compl
swift/2,train_problems,swift,easy,level_propagated,gen+expl+compl
swift/3,train_problems,swift,easy,level_propagated,gen+expl+compl
swift/4,train_problems,swift,middle,level_propagated,gen+expl+compl
swift/5,train_problems,swift,easy,level_propagated,gen+expl+compl
swift/6,train_problems,swift,easy,level_propagated,gen+expl+compl
swift/7,train_problems,swift,easy,level_propagated,gen+expl+compl
swift/8,train_problems,swift,middle,level_propagated,gen+expl+compl
swift/9,train_problems,swift,easy,level_propagated,gen+expl+compl
swift/10,train_problems,swift,easy,level_propagated,gen+expl+compl
swift/11,train_problems,swift,middle,level_propagated,gen+expl+compl
swift/12,train_problems,swift,hard,level_propagated,gen+expl+compl
swift/13,train_problems,swift,middle,level_propagated,gen+expl+compl
swift/14,train_problems,swift,easy,level_propagated,gen+expl+compl
swift/15,train_problems,swift,easy,level_propagated,gen+expl+compl
swift/16,train_problems,swift,easy,level_propagated,gen+expl+compl
swift/17,test_problems,swift,easy,level_propagated,gen+expl+compl
swift/18,train_problems,swift,middle,level_propagated,gen+expl+compl
swift/19,train_problems,swift,easy,level_propagated,gen+expl+compl
swift/20,train_problems,swift,easy,level_propagated,gen+expl+compl
swift/21,test_problems,swift,hard,level_propagated,gen+expl+compl
swift/22,train_problems,swift,middle,level_propagated,gen+expl+compl
swift/23,test_problems,swift,easy,level_propagated,gen+expl+compl
swift/24,train_problems,swift,hard,level_propagated,gen+expl+compl
swift/25,train_problems,swift,hard,level_propagated,gen+expl+compl
swift/26,test_problems,swift,middle,level_propagated,gen+expl+compl
swift/27,train_problems,swift,easy,level_propagated,gen+expl+compl
swift/28,train_problems,swift,hard,level_propagated,gen+expl+compl
swift/29,train_problems,swift,easy,level_propagated,gen+expl+compl
swift/30,train_problems,swift,easy,level_propagated,gen+expl+compl
swift/31,train_problems,swift,middle,level_propagated,gen+expl+compl
swift/32,train_problems,swift,hard,level_propagated,gen+expl+compl
swift/33,test_problems,swift,easy,level_propagated,gen+expl+compl
swift/34,train_problems,swift,easy,level_propagated,gen+expl+compl
swift/35,train_problems,swift,easy,level_propagated,gen+expl+compl
swift/36,test_problems,swift,hard,level_propagated,gen+expl+compl
swift/37,test_problems,swift,easy,level_propagated,gen+expl+compl
swift/38,train_problems,swift,hard,level_propagated,gen+expl+compl
swift/39,test_problems,swift,middle,level_propagated,gen+expl+compl
swift/40,train_problems,swift,hard,level_propagated,gen+expl+compl
swift/41,train_problems,swift,easy,level_propagated,gen+expl+compl
swift/42,train_problems,swift,easy,level_propagated,gen+expl+compl
swift/43,test_problems,swift,easy,level_propagated,gen+expl+compl
swift/44,train_problems,swift,easy,level_propagated,gen+expl+compl
swift/45,train_problems,swift,middle,level_propagated,gen+expl+compl
swift/46,train_problems,swift,easy,level_propagated,gen+expl+compl
swift/47,test_problems,swift,easy,level_propagated,gen+expl+compl
swift/48,train_problems,swift,easy,level_propagated,gen+expl+compl
swift/49,train_problems,swift,easy,level_propagated,gen+expl+compl
swift/50,train_problems,swift,easy,level_propagated,gen+expl+compl
tcl/1,train_problems,tcl,easy,level_propagated,gen+expl+compl
tcl/2,train_problems,tcl,easy,level_propagated,gen+expl+compl
tcl/3,train_problems,tcl,easy,level_propagated,gen+expl+compl
tcl/4,train_problems,tcl,middle,level_propagated,gen+expl+compl
tcl/5,test_problems,tcl,easy,level_propagated,gen+expl+compl
tcl/6,train_problems,tcl,easy,level_propagated,gen+expl+compl
tcl/7,train_problems,tcl,middle,level_propagated,gen+expl+compl
tcl/8,train_problems,tcl,middle,level_propagated,gen+expl+compl
tcl/9,train_problems,tcl,easy,level_propagated,gen+expl+compl
tcl/10,train_problems,tcl,easy,level_propagated,gen+expl+compl
tcl/11,train_problems,tcl,easy,level_propagated,gen+expl+compl
tcl/12,train_problems,tcl,easy,level_propagated,gen+expl+compl
tcl/13,train_problems,tcl,hard,level_propagated,gen+expl+compl
tcl/14,train_problems,tcl,easy,level_propagated,gen+expl+compl
tcl/15,test_problems,tcl,easy,level_propagated,gen+expl+compl
tcl/16,train_problems,tcl,easy,level_propagated,gen+expl+compl
tcl/17,train_problems,tcl,easy,level_propagated,gen+expl+compl
tcl/18,train_problems,tcl,middle,level_propagated,gen+expl+compl
tcl/19,train_problems,tcl,middle,level_propagated,gen+expl+compl
tcl/20,train_problems,tcl,easy,level_propagated,gen+expl+compl
tcl/21,train_problems,tcl,hard,level_propagated,gen+expl+compl
tcl/22,train_problems,tcl,hard,level_propagated,gen+expl+compl
tcl/23,test_problems,tcl,hard,level_propagated,gen+expl+compl
tcl/24,train_problems,tcl,middle,level_propagated,gen+expl+compl
tcl/25,train_problems,tcl,easy,level_propagated,gen+expl+compl
tcl/26,train_problems,tcl,easy,level_propagated,gen+expl+compl
tcl/27,train_problems,tcl,easy,level_propagated,gen+expl+compl
tcl/28,train_problems,tcl,middle,level_propagated,gen+expl+compl
tcl/29,train_problems,tcl,hard,level_propagated,gen+expl+compl
tcl/30,train_problems,tcl,middle,level_propagated,gen+expl+compl
tcl/31,train_problems,tcl,easy,level_propagated,gen+expl+compl
tcl/32,test_problems,tcl,middle,level_propagated,gen+expl+compl
tcl/33,test_problems,tcl,middle,level_propagated,gen+expl+compl
tcl/34,train_problems,tcl,easy,level_propagated,gen+expl+compl
tcl/35,train_problems,tcl,hard,level_propagated,gen+expl+compl
tcl/36,test_problems,tcl,hard,level_propagated,gen+expl+compl
tcl/37,train_problems,tcl,hard,level_propagated,gen+expl+compl
tcl/38,train_problems,tcl,easy,level_propagated,gen+expl+compl
tcl/39,train_problems,tcl,hard,level_propagated,gen+expl+compl
tcl/40,test_problems,tcl,easy,level_propagated,gen+expl+compl
tcl/41,train_problems,tcl,easy,level_propagated,gen+expl+compl
tcl/42,test_problems,tcl,easy,level_propagated,gen+expl+compl
tcl/43,train_problems,tcl,easy,level_propagated,gen+expl+compl
tcl/44,train_problems,tcl,easy,level_propagated,gen+expl+compl
tcl/45,train_problems,tcl,easy,level_propagated,gen+expl+compl
tcl/46,test_problems,tcl,easy,level_propagated,gen+expl+compl
tcl/47,train_problems,tcl,easy,level_propagated,gen+expl+compl
tcl/48,train_problems,tcl,easy,level_propagated,gen+expl+compl
tcl/49,test_problems,tcl,easy,level_propagated,gen+expl+compl
tcl/50,train_problems,tcl,easy,level_propagated,gen+expl+compl
typescript/1,test_problems,typescript,easy,level_propagated,gen+expl+compl
typescript/2,train_problems,typescript,easy,level_propagated,gen+expl+compl
typescript/3,train_problems,typescript,middle,level_propagated,gen+expl+compl
typescript/4,train_problems,typescript,middle,level_propagated,gen+expl+compl
typescript/5,train_problems,typescript,easy,level_propagated,gen+expl+compl
typescript/6,train_problems,typescript,easy,level_propagated,gen+expl+compl
typescript/7,train_problems,typescript,easy,level_propagated,gen+expl+compl
typescript/8,train_problems,typescript,easy,level_propagated,gen+expl+compl
typescript/9,train_problems,typescript,easy,level_propagated,gen+expl+compl
typescript/10,test_problems,typescript,easy,level_propagated,gen+expl+compl
typescript/11,train_problems,typescript,easy,level_propagated,gen+expl+compl
typescript/12,test_problems,typescript,easy,level_propagated,gen+expl+compl
typescript/13,train_problems,typescript,easy,level_propagated,gen+expl+compl
typescript/14,test_problems,typescript,easy,level_propagated,gen+expl+compl
typescript/15,train_problems,typescript,middle,level_propagated,gen+expl+compl
typescript/16,train_problems,typescript,easy,level_propagated,gen+expl+compl
typescript/17,train_problems,typescript,middle,level_propagated,gen+expl+compl
typescript/18,train_problems,typescript,middle,level_propagated,gen+expl+compl
typescript/19,train_problems,typescript,hard,level_propagated,gen+expl+compl
typescript/20,test_problems,typescript,easy,level_propagated,gen+expl+compl
typescript/21,train_problems,typescript,easy,level_propagated,gen+expl+compl
typescript/22,train_problems,typescript,easy,level_propagated,gen+expl+compl
typescript/23,test_problems,typescript,hard,level_propagated,gen+expl+compl
typescript/24,train_problems,typescript,easy,level_propagated,gen+expl+compl
typescript/25,train_problems,typescript,hard,level_propagated,gen+expl+compl
typescript/26,train_problems,typescript,easy,level_propagated,gen+expl+compl
typescript/27,train_problems,typescript,easy,level_propagated,gen+expl+compl
typescript/28,test_problems,typescript,easy,level_propagated,gen+expl+compl
typescript/29,train_problems,typescript,easy,level_propagated,gen+expl+compl
typescript/30,train_problems,typescript,easy,level_propagated,gen+expl+compl
typescript/31,train_problems,typescript,middle,level_propagated,gen+expl+compl
typescript/32,train_problems,typescript,easy,level_propagated,gen+expl+compl
typescript/33,train_problems,typescript,easy,level_propagated,gen+expl+compl
typescript/34,train_problems,typescript,middle,level_propagated,gen+expl+compl
typescript/35,test_problems,typescript,middle,level_propagated,gen+expl+compl
typescript/36,train_problems,typescript,easy,level_propagated,gen+expl+compl
typescript/37,train_problems,typescript,middle,level_propagated,gen+expl+compl
typescript/38,train_problems,typescript,easy,level_propagated,gen+expl+compl
typescript/39,test_problems,typescript,middle,level_propagated,gen+expl+compl
typescript/40,train_problems,typescript,hard,level_propagated,gen+expl+compl
typescript/41,train_problems,typescript,hard,level_propagated,gen+expl+compl
typescript/42,test_problems,typescript,hard,level_propagated,gen+expl+compl
typescript/43,train_problems,typescript,hard,level_propagated,gen+expl+compl
typescript/44,train_problems,typescript,hard,level_propagated,gen+expl+compl
typescript/45,train_problems,typescript,hard,level_propagated,gen+expl+compl
typescript/46,train_problems,typescript,easy,level_propagated,gen+expl+compl
typescript/47,train_problems,typescript,hard,level_propagated,gen+expl+compl
typescript/48,train_problems,typescript,easy,level_propagated,gen+expl+compl
typescript/49,train_problems,typescript,easy,level_propagated,gen+expl+compl
typescript/50,train_problems,typescript,easy,level_propagated,gen+expl+compl
vimscript/1,train_problems,vimscript,easy,level_propagated,gen+expl+compl
vimscript/2,test_problems,vimscript,easy,level_propagated,gen+expl+compl
vimscript/3,train_problems,vimscript,easy,level_propagated,gen+expl+compl
vimscript/4,train_problems,vimscript,middle,level_propagated,gen+expl+compl
vimscript/5,train_problems,vimscript,easy,level_propagated,gen+expl+compl
vimscript/6,train_problems,vimscript,easy,level_propagated,gen+expl+compl
vimscript/7,train_problems,vimscript,easy,level_propagated,gen+expl+compl
vimscript/8,test_problems,vimscript,middle,level_propagated,gen+expl+compl
vimscript/9,test_problems,vimscript,easy,level_propagated,gen+expl+compl
vimscript/10,train_problems,vimscript,easy,level_propagated,gen+expl+compl
vimscript/11,train_problems,vimscript,easy,level_propagated,gen+expl+compl
vimscript/12,train_problems,vimscript,easy,level_propagated,gen+expl+compl
vimscript/13,test_problems,vimscript,easy,level_propagated,gen+expl+compl
vimscript/14,train_problems,vimscript,easy,level_propagated,gen+expl+compl
vimscript/15,train_problems,vimscript,hard,level_propagated,gen+expl+compl
vimscript/16,train_problems,vimscript,easy,level_propagated,gen+expl+compl
vimscript/17,train_problems,vimscript,middle,level_propagated,gen+expl+compl
vimscript/18,train_problems,vimscript,middle,level_propagated,gen+expl+compl
vimscript/19,train_problems,vimscript,hard,level_propagated,gen+expl+compl
vimscript/20,train_problems,vimscript,easy,level_propagated,gen+expl+compl
vimscript/21,train_problems,vimscript,easy,level_propagated,gen+expl+compl
vimscript/22,train_problems,vimscript,easy,level_propagated,gen+expl+compl
vimscript/23,train_problems,vimscript,hard,level_propagated,gen+expl+compl
vimscript/24,train_problems,vimscript,easy,level_propagated,gen+expl+compl
vimscript/25,train_problems,vimscript,middle,level_propagated,gen+expl+compl
vimscript/26,train_problems,vimscript,easy,level_propagated,gen+expl+compl
vimscript/27,train_problems,vimscript,middle,level_propagated,gen+expl+compl
vimscript/28,train_problems,vimscript,easy,level_propagated,gen+expl+compl
vimscript/29,train_problems,vimscript,easy,level_propagated,gen+expl+compl
vimscript/30,train_problems,vimscript,easy,level_propagated,gen+expl+compl
vimscript/31,train_problems,vimscript,easy,level_propagated,gen+expl+compl
vimscript/32,train_problems,vimscript,easy,level_propagated,gen+expl+compl
vimscript/33,test_problems,vimscript,middle,level_propagated,gen+expl+compl
vimscript/34,train_problems,vimscript,hard,level_propagated,gen+expl+compl
vimscript/35,train_problems,vimscript,easy,level_propagated,gen+expl+compl
vimscript/36,train_problems,vimscript,easy,level_propagated,gen+expl+compl
vimscript/37,train_problems,vimscript,middle,level_propagated,gen+expl+compl
vimscript/38,test_problems,vimscript,easy,level_propagated,gen+expl+compl
vimscript/39,train_problems,vimscript,hard,level_propagated,gen+expl+compl
vimscript/40,test_problems,vimscript,hard,level_propagated,gen+expl+compl
vimscript/41,test_problems,vimscript,hard,level_propagated,gen+expl+compl
vimscript/42,train_problems,vimscript,middle,level_propagated,gen+expl+compl
vimscript/43,train_problems,vimscript,hard,level_propagated,gen+expl+compl
vimscript/44,train_problems,vimscript,hard,level_propagated,gen+expl+compl
vimscript/45,train_problems,vimscript,hard,level_propagated,gen+expl+compl
vimscript/46,train_problems,vimscript,easy,level_propagated,gen+expl+compl
vimscript/47,train_problems,vimscript,middle,level_propagated,gen+expl+compl
vimscript/48,train_problems,vimscript,easy,level_propagated,gen+expl+compl
vimscript/49,test_problems,vimscript,easy,level_propagated,gen+expl+compl
vimscript/50,test_problems,vimscript,easy,level_propagated,gen+expl+compl
visual basic/1,train_problems,visual basic,easy,level_propagated,gen+expl+compl
visual basic/2,train_problems,visual basic,middle,level_propagated,gen+expl+compl
visual basic/3,train_problems,visual basic,easy,level_propagated,gen+expl+compl
visual basic/4,test_problems,visual basic,easy,level_propagated,gen+expl+compl
visual basic/5,train_problems,visual basic,easy,level_propagated,gen+expl+compl
visual basic/6,train_problems,visual basic,middle,level_propagated,gen+expl+compl
visual basic/7,train_problems,visual basic,easy,level_propagated,gen+expl+compl
visual basic/8,train_problems,visual basic,easy,level_propagated,gen+expl+compl
visual basic/9,train_problems,visual basic,hard,level_propagated,gen+expl+compl
visual basic/10,test_problems,visual basic,hard,level_propagated,gen+expl+compl
visual basic/11,train_problems,visual basic,easy,level_propagated,gen+expl+compl
visual basic/12,train_problems,visual basic,easy,level_propagated,gen+expl+compl
visual basic/13,train_problems,visual basic,hard,level_propagated,gen+expl+compl
visual basic/14,train_problems,visual basic,easy,level_propagated,gen+expl+compl
visual basic/15,test_problems,visual basic,easy,level_propagated,gen+expl+compl
visual basic/16,test_problems,visual basic,easy,level_propagated,gen+expl+compl
visual basic/17,train_problems,visual basic,easy,level_propagated,gen+expl+compl
visual basic/18,train_problems,visual basic,easy,level_propagated,gen+expl+compl
visual basic/19,test_problems,visual basic,middle,level_propagated,gen+expl+compl
visual basic/20,train_problems,visual basic,easy,level_propagated,gen+expl+compl
visual basic/21,train_problems,visual basic,middle,level_propagated,gen+expl+compl
visual basic/22,test_problems,visual basic,easy,level_propagated,gen+expl+compl
visual basic/23,train_problems,visual basic,middle,level_propagated,gen+expl+compl
visual basic/24,train_problems,visual basic,middle,level_propagated,gen+expl+compl
visual basic/25,train_problems,visual basic,easy,level_propagated,gen+expl+compl
visual basic/26,train_problems,visual basic,middle,level_propagated,gen+expl+compl
visual basic/27,test_problems,visual basic,hard,level_propagated,gen+expl+compl
visual basic/28,train_problems,visual basic,hard,level_propagated,gen+expl+compl
visual basic/29,train_problems,visual basic,hard,level_propagated,gen+expl+compl
visual basic/30,train_problems,visual basic,hard,level_propagated,gen+expl+compl
visual basic/31,train_problems,visual basic,easy,level_propagated,gen+expl+compl
visual basic/32,train_problems,visual basic,easy,level_propagated,gen+expl+compl
visual basic/33,train_problems,visual basic,middle,level_propagated,gen+expl+compl
visual basic/34,train_problems,visual basic,easy,level_propagated,gen+expl+compl
visual basic/35,train_problems,visual basic,hard,level_propagated,gen+expl+compl
visual basic/36,train_problems,visual basic,middle,level_propagated,gen+expl+compl
visual basic/37,train_problems,visual basic,hard,level_propagated,gen+expl+compl
visual basic/38,train_problems,visual basic,easy,level_propagated,gen+expl+compl
visual basic/39,test_problems,visual basic,middle,level_propagated,gen+expl+compl
visual basic/40,train_problems,visual basic,easy,level_propagated,gen+expl+compl
visual basic/41,test_problems,visual basic,easy,level_propagated,gen+expl+compl
visual basic/42,train_problems,visual basic,easy,level_propagated,gen+expl+compl
visual basic/43,train_problems,visual basic,easy,level_propagated,gen+expl+compl
visual basic/44,train_problems,visual basic,easy,level_propagated,gen+expl+compl
visual basic/45,train_problems,visual basic,easy,level_propagated,gen+expl+compl
visual basic/46,train_problems,visual basic,easy,level_propagated,gen+expl+compl
visual basic/47,test_problems,visual basic,easy,level_propagated,gen+expl+compl
visual basic/48,train_problems,visual basic,easy,level_propagated,gen+expl+compl
visual basic/49,train_problems,visual basic,easy,level_propagated,gen+expl+compl
visual basic/50,train_problems,visual basic,easy,level_propagated,gen+expl+compl
